2019-11-11 00:41:11 UTC,479,60.90,78.60
2019-11-11 00:41:40 UTC,480,61.00,80.80
2019-11-11 00:42:06 UTC,481,61.90,81.30
2019-11-11 00:42:33 UTC,482,61.90,82.80
2019-11-11 00:42:59 UTC,483,61.10,87.90
2019-11-11 00:43:24 UTC,484,61.50,78.90
2019-11-11 00:43:50 UTC,485,61.70,78.50
2019-11-11 00:44:16 UTC,486,60.70,81.70
2019-11-11 00:44:42 UTC,487,60.80,78.60
2019-11-11 00:45:07 UTC,488,61.90,76.50
2019-11-11 00:45:38 UTC,489,60.00,76.70
2019-11-11 00:46:03 UTC,490,61.20,77.50
2019-11-11 00:46:28 UTC,491,62.00,81.40
2019-11-11 00:46:54 UTC,492,62.60,83.80
2019-11-11 00:47:20 UTC,493,61.00,80.30
2019-11-11 00:47:50 UTC,494,61.10,82.10
2019-11-11 00:48:18 UTC,495,62.80,78.40
2019-11-11 00:48:44 UTC,496,60.80,78.80
2019-11-11 00:49:10 UTC,497,59.90,83.50
2019-11-11 00:49:38 UTC,498,60.10,85.00
2019-11-11 00:50:07 UTC,499,62.10,85.40
2019-11-11 00:50:32 UTC,500,62.10,82.00
2019-11-11 00:50:57 UTC,501,59.30,81.20
2019-11-11 00:51:23 UTC,502,59.80,79.50
2019-11-11 00:51:50 UTC,503,61.20,79.20
2019-11-11 00:52:18 UTC,504,60.10,78.80
2019-11-11 00:52:44 UTC,505,61.10,84.50
2019-11-11 00:53:10 UTC,506,62.90,78.60
2019-11-11 00:53:34 UTC,507,60.70,78.50
2019-11-11 00:53:59 UTC,508,60.90,83.70
2019-11-11 00:54:28 UTC,509,61.40,85.90
2019-11-11 00:54:53 UTC,510,61.60,80.60
2019-11-11 00:55:18 UTC,511,61.40,81.30
2019-11-11 00:55:49 UTC,512,60.70,75.40
2019-11-11 00:56:39 UTC,513,61.60,83.40
2019-11-11 00:57:05 UTC,514,60.90,85.00
2019-11-11 00:57:31 UTC,515,62.00,78.10
2019-11-11 00:57:58 UTC,516,62.70,80.30
2019-11-11 00:58:24 UTC,517,62.80,85.50
2019-11-11 00:58:51 UTC,518,61.40,74.00
